"Gene.Symbol","log2FC"
"CDC37L1",-0.974931240875913
"TCIRG1",1.54604437956204
"AP3B2",-2.8758694890511
"TFRC",0.638584817518248
"FRAT1",-0.643843211678831
"PCDHB12",-1.12146525547445
"NUF2",4.9854602919708
"UNCX",0.528156934306569
"TGIF2LX",0.0043
"ZNF518B",-0.657882481751824
"ODC1",2.0398502189781
"FLJ23867",-1.84976481751825
"UBXN6",-0.514653138686132
"PIAS1",-0.0965103649635033
"SPAG4",2.01729459854015
"TMEM195",3.41082642335766
"AADAT",-0.263268613138686
"SIGIRR",-1.06059868613139
"FLI1",0.971552262773724
"ZNF518A",-0.336375182481753
"ANXA8L2",-1.83007153284672
"C19orf35",2.27858102189781
"C19orf34",-0.0291344525547445
"LOC201651",0.605053284671533
"C19orf36",-0.703141459854015
"C19orf30",-4.43931474452555
"C19orf33",-1.98643547445255
"EPCAM",-3.94262583941606
"PGA3",-2.60918379562044
"C19orf39",0.59848306569343
"C19orf38",0.953816642335767
"FAM154A",-0.180138248175183
"KLHL6",1.01279489051095
"VCX3A",-0.0974226277372263
"FAM154B",0.429352262773723
"PPP1CB",0.965718686131387
"PPP1CC",1.09674598540146
"KLHL7",0.76502510948905
"MPPED1",-6.48263270072993
"C11orf20",-1.52540423357664
"C11orf21",0.0390214598540144
"KLHL4",0.422442773722628
"C11orf24",0.613161459854014
"C22orf25",-0.477409927007299
"DCST1",-0.0623639416058394
"COL6A1",2.02262
"WBP2",-1.14883094890511
"COL6A3",1.78008058394161
"COL6A2",2.55185372262774
"POM121",0.0723214598540149
"RFXANK",1.45712116788321
"COL6A6",-2.30327868613139
"WAPAL",-0.300408467153286
"KLK12",-0.10718
"KLK13",0.292721897810219
"KLK10",-3.1148804379562
"KLK11",-0.371876934306569
"NDUFAF4",-0.811367299270072
"METTL2A",0.632215328467153
"KLK14",0.666124671532847
"KLK15",-0.160947883211679
"GPR22",-5.45875167883212
"FAM71D",-1.20236919708029
"FAM71B",0.00395474452554744
"FAM71C",0.0278116788321168
"FAM71A",0.096094598540146
"ZNF625",0.907067445255475
"TRH",0.805871240875913
"GPR20",0.195366715328467
"OGG1",0.875018540145986
"SPAG1",1.34910861313869
"C3orf33",-0.554507737226277
"GPR21",-3.30886102189781
"ALLC",-0.888135474452555
"C3orf32",0.521275182481752
"VSIG10",1.34313211678832
"GPR26",-5.75352627737226
"SESN3",-0.402781897810219
"C3orf31",0.130133138686132
"GPR27",-2.66915664233577
"DENND3",-0.178722189781022
"RWDD4A",0.935608467153284
"SLC34A2",2.80606554744526
"OR2AE1",0.341051678832117
"LOC100130148",-3.70877518248175
"C3orf37",-0.26980788321168
"PPP1R16B",-4.32790656934307
"GPR25",-0.338862919708029
"PLLP",-1.79666
"BLNK",0.510991532846715
"EIF3CL",-0.0885464233576645
"KCNMB1",2.71339941605839
"NOXA1",-0.860310656934306
"AOX2P",0.0123875912408759
"UAP1L1",0.546379999999999
"ORC5L",0.516766569343066
"ARHGDIA",-0.0855058394160597
"OR9G4",0
"USH1C",-2.49855080291971
"KIAA1841",-0.70635897810219
"MORF4",0.534143211678832
"UBR1",-0.507955766423358
"PRMT7",0.096570948905109
"NUCB1",0.414461021897809
"HSDL1",-0.588464817518249
"HSDL2",0.63026905109489
"KCNMB4",-1.51579664233577
"SOCS5",-0.55988905109489
"SOCS4",0.70600890510949
"CALN1",-5.35741401459854
"SOCS6",0.525218540145985
"SOCS1",3.33179328467153
"SRPR",0.258125693430658
"SOCS3",0.768815328467152
"SOCS2",2.58054072992701
"PPP2CA",-0.31229094890511
"PACSIN1",-6.69218291970803
"LOC646214",-0.871109927007299
"CCNY",-1.09076700729927
"LOC728819",1.56755489051095
"SCD5",-0.113197080291972
"ZNF626",0.0742981021897826
"CCNF",0.444486423357665
"TARP",-1.44390452554745
"CCNC",0.299438248175184
"SPINK9",-0.517514744525547
"PFN3",-0.280780875912409
"CCNO",-1.15317518248175
"CCNH",-0.0397310948905112
"CCNI",0.0181972262773726
"CCL3L1",-3.01581313868613
"CCNK",0.776948175182483
"PACS2",-1.0847102189781
"PCM1",-0.429509927007299
"TBRG4",0.703400729927008
"RBM7",1.26324715328467
"GREM1",-2.75428481751825
"ZNF705A",-0.0432751824817518
"ZNF804B",-1.78665868613139
"NCKAP5",0.135600291970803
"GSK3B",-0.660283503649636
"LYSMD1",-0.098818686131386
"IL1R2",3.72176905109489
"FLJ10357",1.05284408759124
"PTN",1.92483445255474
"SNORD115-37",0
"JMY",-0.94919591240876
"LRRK1",-1.37525489051095
"LRRK2",-0.187838394160584
"PTH",0.0188445255474453
"PLEKHJ1",0.332715766423357
"ABHD15",0.993962335766423
"DHH",0.849421459854014
"ABHD10",-0.230625255474454
"ABHD11",0.76183211678832
"ABHD12",-0.333408029197081
"ABHD13",-0.0376763503649631
"TRO",-0.506298978102189
"MAEA",-0.150042481751825
"SCML2",0.889107153284671
"NGRN",-0.845393430656934
"SLC3A2",0.775280729927006
"CRMP1",-0.324495328467153
"TGFB1I1",3.62457138686131
"FN3K",-1.9923002919708
"FAM108A1",-0.160023211678833
"PTS",-0.000973138686131136
"MRPL10",0.313566569343065
"MRPL11",1.43277328467153
"MRPL12",0.721263795620438
"MRPL13",1.47179591240876
"C16orf63",0.655472408759124
"C16orf62",-0.216911386861314
"C16orf61",0.0805678832116801
"MRPL17",0.620055328467153
"ARPC3",0.363818248175182
"ARPC2",0.673001167883211
"CDC25A",2.68866729927007
"RNF44",-0.683976788321168
"RNF43",-2.94238700729927
"ARPC5",1.02231094890511
"C16orf68",0.29332102189781
"NCRNA00202",-3.41413080291971
"DCUN1D1",-0.311345985401459
"DCUN1D2",-0.481594890510948
"DCUN1D3",0.141574890510949
"DCUN1D4",-0.348556642335767
"DCUN1D5",0.950012408759124
"SNORA79",0.0375744525547445
"SNORA78",0.122061313868613
"ITPR2",0.523583065693431
"ITPR3",0.114655328467153
"SNORA75",0.0138051094890511
"ITPR1",-2.80435284671533
"UBQLNL",1.83422759124088
"SNORA72",0.32243795620438
"SNORA70",0.188285401459854
"CES1",-0.996924233576642
"AMPH",-3.65174189781022
"OR10H5",-0.313881167883212
"LRIG3",0.837210656934307
"LRIG2",-0.0166543065693432
"LRIG1",0.11447299270073
"NOTCH3",1.37001576642336
"ANKRD20A3",0.361108905109489
"PELI2",0.0887204379562041
"C15orf60",0.0337430656934307
"ANKRD20A4",-0.0347608759124087
"BMPR1A",0.594812262773722
"SNCG",-4.89285270072993
"TAF1D",-0.192433722627737
"EBF4",0.600279416058394
"CASKIN2",-0.555876496350365
"FMO6P",0.0068414598540146
"CASKIN1",-4.08395255474453
"AIFM2",-0.00245124087591275
"AIFM3",-4.69153445255474
"IL17RE",-0.0181023357664234
"AIFM1",0.192538540145986
"IL17RC",0.588811824817517
"A1CF",-0.158263649635037
"IL17RA",-0.165700145985402
"CES4",-0.464268175182482
"FLJ44606",1.53869635036496
"NELF",-1.34400408759124
"CES7",-2.67418802919708
"SSPN",0.486755912408759
"PATE4",0.0514988321167883
"ACAN",0.608486715328468
"FOXR2",0.0494890510948905
"PADI6",0.116572554744526
"LOC100130933",-2.55743941605839
"LOC100130932",1.22633620437956
"POT1",1.46503562043796
"HBA1",-2.36032379562044
"TMEM100",2.07591445255474
"CD302",1.52279094890511
"SACS",-1.13216919708029
"FFAR3",-1.46198656934307
"MUC5B",-1.73224832116788
"OPN5",-0.330011240875912
"OPN4",-3.78984846715328
"OPN3",-0.42641795620438
"NCOR2",-0.548581459854015
"NCOR1",-0.525937664233576
"?|553137",0.012870802919708
"SCAPER",-1.31802087591241
"HBA2",-1.2740099270073
"AVEN",0.906345255474452
"PATE3",-0.05228
"HIST2H2AB",0.274161313868613
"PATE2",-1.62500934306569
"REPS1",-0.188163503649635
"TEF",-2.92612554744525
"REPS2",-4.5601100729927
"LYSMD4",-0.715134598540145
"GPN3",0.598522189781022
"GPN2",-0.0551204379562034
"GPN1",1.40039781021898
"TMEM30A",-0.7741100729927
"NFKB1",0.741391240875911
"NFKB2",0.879167153284673
"PM20D2",0.902221313868614
"UBE2R2",0.0259543065693428
"RERGL",-1.42206160583942
"DNPEP",0.951082335766424
"RAP2C",0.889348613138687
"RAB40AL",-0.552356058394161
"OR4C16",0
"SIAH1",0.416741459854014
"SIAH2",0.395151678832116
"SIAH3",-3.53912160583942
"NSA2",0.674737810218978
"RBPMS2",0.0910637956204381
"TAF1C",0.00463927007299247
"CORT",-3.41368861313869
"CLPTM1L",0.418353284671532
"LYZL1",-0.16970204379562
"LYZL2",0.0311270072992701
"PDZRN4",-1.4424401459854
"LDOC1L",-0.50590291970803
"OGDHL",-4.26236452554744
"MYOZ2",0.596242627737226
"PAQR7",0.305885839416058
"EMILIN3",2.14786686131387
"EMILIN2",2.41580715328467
"EMILIN1",1.87477284671533
"TFR2",-0.925695912408759
"DAPP1",1.07098481751825
"TPST2",0.340228613138686
"PIAS2",0.0478113868613139
"GULP1",-0.578052846715329
"CTGF",1.69406846715328
"FLJ43950",-0.371833868613139
"LOC283867",0.239466861313869
"PIAS4",-0.288295620437957
"TMEM98",0.219940583941606
"HIVEP1",-0.657831678832116
"HIVEP2",-2.19961912408759
"HIVEP3",-0.391811094890511
"FAM115C",2.64903445255474
"FAM115A",-1.60872116788321
"JAGN1",1.00769941605839
"LOC650368",-2.20231080291971
"ZNF317",0.127531386861314
"ZNF318",-0.251148467153286
"ZNF319",0.173019562043796
"OR52M1",0.0295160583941606
"OVOL1",-0.449791824817518
"P2RX1",0.43525605839416
"P2RX3",0.137524233576642
"NRIP3",-3.81928233576642
"P2RX5",-2.36500875912409
"P2RX4",1.10306379562044
"HSPBP1",-0.246102773722628
"P2RX6",-1.55234832116788
"LBXCOR1",-0.429220583941606
"LOC148145",-0.369889635036496
"RNF208",-1.88560788321168
"HADHB",0.329646131386861
"HADHA",0.574771532846716
"GSTP1",1.40032759124088
"RPS19BP1",0.0569921167883205
"FLJ37543",-0.868928175182481
"LOC388955",1.20121138686132
"UBE2DNL",0.0305416058394161
"MRE11A",0.421114598540146
"FLJ90757",-1.46141795620438
"NPRL2",0.34380204379562
"POLN",-0.43298306569343
"DKFZP434H168",-2.07100072992701
"ZNF883",0.637280291970803
"?|390284",-1.10449897810219
"KIAA1539",-0.310672846715329
"PLXNB2",0.910915474452555
"METRNL",0.637969489051094
"PGRMC2",0.243788029197081
"PGRMC1",-0.705351240875913
"KBTBD6",-1.21199445255474
"KIAA1530",0.388159416058394
"AP4M1",1.20901065693431
"VTI1B",-0.624130802919709
"ALS2",-0.682953576642335
"LRRC52",0.438055474452555
"LRRC50",-2.22344423357664
"KIAA1024",-1.39619459854015
"LRRC56",-1.98341518248175
"LRRC57",0.344155328467153
"LRRC55",1.13898554744526
"DENND1C",0.558830218978103
"DENND1B",0.42322204379562
"DENND1A",-0.781637664233577
"LRRC59",1.06241328467153
"PIP4K2B",-1.41301138686131
"SLCO1C1",-1.60827722627737
"DIS3",0.0444750364963511
"RGPD3",-1.74597635036496
"TOP1P1",0.685618248175182
"LOC100101266",0.677440875912409
"PIF1",3.10232919708029
"NSUN5P2",1.0025499270073
"LOC100130872",-1.81802671532847
"NSUN5P1",1.37123065693431
"SDHA",-0.761432846715328
"BAP1",-0.588644671532846
"SDHB",0.239370510948905
"SDHD",0.917325109489051
"SHARPIN",0.598609197080291
"FLJ13224",0.548727445255474
"ERRFI1",0.0844877372262776
"ZCCHC11",0.411879854014598
"NKAPL",-1.86767211678832
"PSG10",-1.24075284671533
"PSG11",0.443483941605839
"SAC3D1",0.31784802919708
"AP1M2",-2.12229270072993
"NRP2",1.24828321167883
"AP1M1",-0.220201751824817
"FKBP14",1.22562510948905
"CDRT4",-1.13732116788321
"STRC",-3.20680262773723
"CCDC147",-1.43744467153285
"CCDC146",0.985701459854015
"CCDC141",0.45592204379562
"CCDC140",1.55758102189781
"PRR15",0.700602335766424
"ANKS4B",-1.29990335766423
"SF3B5",0.943714452554746
"TMEM120A",0.815761459854015
"CCDC149",-1.05272773722628
"CCDC148",-0.505072116788321
"CYP3A43",-0.533058686131387
"GRAMD3",0.596247299270074
"DLG3",-2.4417302189781
"DLG2",-4.25274102189781
"DLG5",0.362242919708029
"DLG4",-2.82816160583942
"SAMD10",0.193316642335766
"SAMD11",-0.648550948905109
"SRPK1",0.145822773722628
"GOLGA9P",-1.17688452554745
"RAB3IP",-0.0583265693430643
"SYS1",1.12752583941606
"PCBP4",-0.251741459854015
"SPNS3",-0.34365299270073
"PQLC2",0.558441167883212
"FAM114A1",1.7529001459854
"SLC6A2",-0.688762335766423
"GRWD1",0.426185109489051
"FAM114A2",1.29349109489051
"RENBP",0.551393722627737
"TBX20",0.182912700729927
"FAM3B",0.741836934306569
"PCDH11X",-4.43940861313869
"PCDH11Y",-4.07271255474453
"IGF1R",-0.779373430656934
"FBXO11",-0.463161021897811
"IFNK",-0.0271770802919708
"LHB",0.26569897810219
"RAB11FIP2",-1.84975386861314
"IFNG",0.409689343065693
"FBXO16",-0.826309781021897
"IFNE",-0.332214452554744
"PCBP1",0.128656788321168
"MYBL2",7.75262613138686
"PTGR1",0.147953284671534
"PTGR2",0.0282703649635039
"CHSY3",-1.35090116788321
"MTUS1",-0.762525401459854
"HSPC157",1.06302700729927
"OSBPL9",0.613516934306571
"CEP110",0.587805693430656
"IFRD1",1.11680423357664
"IFRD2",1.39283664233577
"GMIP",0.796495182481753
"OSBPL2",-0.573868175182481
"OSBPL3",0.956129781021897
"ALS2CL",-1.14522627737226
"HSPC159",-0.687503357664234
"OSBPL7",-0.106387153284672
"KIAA0776",-0.122701167883212
"OSBPL5",-0.0956994160583946
"ADRA1A",-1.74349605839416
"ADRA1B",-3.93390437956204
"TEX9",1.8783899270073
"ADRA1D",-0.417970364963503
"STUB1",-0.527330802919707
"CD3EAP",0.490503795620439
"MYST4",-0.714447737226278
"SNRPG",1.72875255474453
"RAB11FIP4",-4.24091094890511
"TMEM99",1.71471839416058
"TEX2",-1.22443401459854
"POLH",0.900949781021898
"ARHGAP17",0.853021021897812
"STARD8",0.694010948905109
"ARHGAP15",2.46455664233577
"ARHGAP12",0.31698613138686
"ARHGAP10",0.656018248175183
"STARD3",0.101777810218978
"TUBB4Q",-1.16843255474453
"STARD6",-0.532746131386861
"STARD7",0.389460875912409
"ARHGAP18",1.97402102189781
"ARHGAP19",0.677775912408759
"IL7R",0.832443795620438
"CAPZB",0.344272262773723
"UTP3",-0.376036642335768
"LOC644165",0.284582043795621
"RPA2",0.792574160583941
"TMEM91",-0.541455474452555
"SIRT2",-0.217559854014599
"GABRG3",-4.2193802919708
"FGL1",0.0227144525547445
"GABRG1",-5.59479459854015
"DEFB109P1B",0.0434970802919708
"C1orf26",0.666421897810219
"C1orf27",0.598924817518247
"C1orf25",-0.437642627737226
"IMPAD1",-0.179251386861315
"C1orf21",-0.466963357664232
"GPR137C",-1.34246890510949
"GPR137B",0.72997708029197
"FZD10",0.139362773722628
"FGL2",1.39083810218978
"CHKA",-0.315092554744526
"CHKB",0.370898248175182
"SIRT6",0.627455474452555
"TSPYL1",-2.47931737226277
"BMS1",-0.560897518248174
"OR7E37P",0.0440383941605839
"SIRT5",-0.864216934306569
"SLC9A6",-2.01571883211679
"PVT1",2.46167839416058
"PTTG2",0.368342773722628
"BCDIN3D",1.23212364963504
"AHSA1",-0.501015620437956
"AHSA2",-0.0471343065693421
"ZDBF2",-1.84586
"MRI1",0.314176204379562
"SPP1",2.66796379562044
"PRDM2",-1.67039226277372
"PPP1R3G",-0.175283211678832
"MAPK1IP1L",0.343677810218978
"SLC9A7",-0.960587299270073
"PPP1R3F",-2.58774540145985
"DST",-1.51016496350365
"SPP2",0.0642357664233577
"UCP3",0.225057664233576
"DSP",-1.63495182481752
"TP53RK",0.819081167883212
"PPP1R3D",-0.352907591240876
"LOC285194",-0.0433515328467153
"ZNF175",-0.0454918248175176
"GLMN",0.277777664233576
"THBD",1.18613547445255
"DSE",1.77851167883212
"DCDC1",0.249953722627737
"WTIP",0.586455912408759
"UNK",0.708484525547446
"DCDC2",-0.610555474452555
"GSTO2",-2.50762248175182
"PDAP1",0.541734598540145
"CENPBD1",-0.378070802919709
"GSTO1",-0.00110204379561907
"SLC38A4",0.425790948905109
"UBE2D4",1.09511080291971
"ERMP1",-0.986479270072993
"NPC1L1",1.17267766423358
"SCN5A",-2.91833649635037
"PARD6G",1.15828452554745
"TTC31",1.39566306569343
"TTC37",-0.321545255474453
"HS3ST3B1",2.01405854014599
"TTC35",-0.363285547445257
"FAM153A",-4.98537591240876
"TTC38",1.57626540145985
"FAM153B",-5.63252613138686
"ARSH",0.0807189781021898
"MTHFSD",0.330389343065693
"OR4K5",0.00835693430656934
"OR4K1",0.110396350364964
"OR4K2",0.0981620437956204
"FMR1NB",0.082278102189781
"BCLAF1",-0.319683065693431
"ZNF137",0.228779854014599
"ME1",-2.37657372262774
"LRMP",-0.993297372262773
"QPCTL",0.324577372262773
"SNORD44",0
"UCKL1AS",-0.348859270072993
"SLC38A6",1.74682072992701
"TIPRL",0.191738248175183
"ITPRIP",1.26272715328467
"TBX22",0.0103280291970803
"RNF135",2.18500306569343
"SLC22A23",-1.03471576642336
"SEZ6L2",-2.69266072992701
"SLC22A20",0.0234074452554747
"DDTL",-0.0223220437956204
"GNASAS",2.23418291970803
"PRB1",-0.857250802919708
"SLC22A24",-0.276099854014599
"REM2",-1.44204
"PLA2G5",2.09412788321168
"FAM7A2",0.584122919708029
"FAM7A3",-0.563044817518248
"HMGB2",2.36700817518248
"LOC100130238",-3.60325781021898
"SETX",-0.415623503649636
"HMGB1",0.820085985401461
"FLJ43663",-0.478920875912408
"FSD1",-1.25801781021898
"CCBE1",-4.94988102189781
"ZNF83",1.11134145985401
"AUH",-1.05185766423358
"ZNF81",0.00504321167883237
"TMPPE",-1.15846335766423
"C6orf81",1.1012094890511
"ZNF85",1.14049547445255
"ZNF84",-0.0395929927007295
"FRMPD4",-6.28114905109489
"FSD2",0.439426131386861
"FRMPD1",-2.06797605839416
"LOC286135",0
"FRMPD2",-4.01462467153285
"AADACL4",0.0178861313868613
"FYCO1",0.191474160583942
"LASS5",1.07152583941606
"PDE10A",-1.82419562043796
"AADACL3",-0.0382763503649635
"AADACL2",0.00908175182481752
"CAPZA3",0.0413112408759124
"CAPZA2",1.00532437956204
"CAPZA1",1.0427703649635
"SCARF2",1.49424656934307
"RNF207",-1.93653897810219
"RAB2A",-0.519593430656935
"GTF2H2B",1.63130656934307
"GTF2H2C",1.43447313868613
"ENHO",-1.5612804379562
"LMO3",-2.27436189781022
"GEMIN6",1.5042103649635
"GEMIN7",0.965741897810219
"GEMIN4",0.820158686131386
"GEMIN5",0.402465985401459
"C4orf43",0.848937080291971
"C3orf47",0.517670218978102
"C4orf41",-0.274187737226278
"C4orf40",-0.0900500729927007
"C3orf42",-0.0296599999999998
"C3orf43",-0.177809343065693
"C4orf45",-0.691764087591241
"C4orf44",-3.3050398540146
"TDH",-0.367139124087591
"C4orf49",1.16963197080292
"C4orf48",0.307601751824818
"C3orf48",-0.269760875912409
"C3orf49",-1.63304700729927
"ATPAF2",0.810040145985401
"KRBA1",0.157037810218979
"ERBB3",-2.04081182481752
"LARP1B",-0.32006788321168
"SLC6A10P",-3.41112306569343
"MCRS1",0.347798832116787
"ATPAF1",-0.546382043795619
"C15orf59",-1.60610496350365
"C15orf58",-0.43411503649635
"C15orf57",0.157285547445255
"C10orf82",-3.48793737226277
"AFAP1",0.117639708029197
"C15orf54",0.789311824817518
"C15orf53",0.0807255474452555
"C15orf52",0.806367445255475
"C15orf51",0.16141094890511
"C10orf84",-0.588011386861314
"LOC653113",0.700682627737226
"DDX17",-0.025604233576642
"ZNF124",1.61065854014598
"DDX12",2.59165080291971
"ERBB4",-2.67022642335766
"DDX10",-0.414108321167884
"DDX11",1.3769103649635
"GJB1",-2.33422277372263
"GJB3",-1.70421912408759
"GJB2",1.13228540145985
"GJB5",-1.81207503649635
"GJB4",-0.457300729927007
"DDX18",0.49065605839416
"GJB6",-5.98332291970803
"GRIN3A",-4.7331703649635
"GRIN3B",0.67107299270073
"OR6B2",-1.02633051094891
"MYRIP",-3.14345518248175
"ZNF75A",0.448025401459855
"PSMC1",-0.0766141605839401
"PSMC2",0.889671970802919
"OR6B3",-0.978205109489051
"PSMC4",0.439912700729927
"PSMC5",-0.305932992700729
"PSMC6",-0.688106861313869
"RBM23",0.202699854014597
"ARFIP1",1.12246087591241
"ARFIP2",-0.0787452554744519
"RBM20",-0.568016350364963
"PHOSPHO1",-1.27823343065693
"STARD5",0.347942919708029
"KIF18A",4.86396802919708
"KIF18B",4.06013459854015
"TRIP10",2.10124905109489
"TRIP11",-0.153763357664234
"TRIP12",-0.22200890510949
"CCDC79",-0.316923503649635
"CPVL",3.13000583941606
"ZNF564",0.578077080291972
"TEX13A",0.00784452554744526
"ZNF543",0.217165401459854
"IFT172",-0.304414160583942
"SNORD34",0
"LOC646762",-0.169847591240876
"CERK",-0.311767737226278
"FN3KRP",-0.533225693430657
"NCLN",0.0360423357664228
"C9orf156",0.542579854014599
"C9orf153",0.55312700729927
"C9orf152",0.546069927007299
"C9orf150",-0.0397004379562036
"NACAD",-1.58064
"DNAL4",-1.01984423357664
"KIAA1239",-6.31166467153285
"FLJ36000",0.0932083211678832
"DNAL1",-0.72291109489051
"LIN7A",-0.121235182481752
"FLJ37201",-0.140292408759124
"GRHPR",0.105617372262774
"LIN7B",-1.82960671532847
"TGM4",0.842845109489051
"IMMP2L",0.802275182481752
"TGM6",-0.364579416058394
"SMG5",-0.515232846715328
"OR2D2",-0.176107737226277
"FNBP1",-0.813408175182483
"HNRPLL",0.529901751824816
"MARCH5",-0.153762481751825
"MARCH4",-4.08809781021898
"MARCH7",0.478399562043796
"MARCH6",-0.918065839416057
"MARCH1",-0.559854744525548
"MARCH3",1.67279503649635
"LRTM1",-1.35702817518248
"FOXI1",-0.0955626277372262
"BTN3A2",2.47275094890511
"FOXI3",-0.54476204379562
"FOXI2",-0.366291240875912
"MARCH9",1.10252102189781
"CLSTN1",-2.01584204379562
"CLSTN2",-2.85821357664234
"CLSTN3",-2.88170671532847
"EIF3H",0.890940000000001
"EIF3I",1.08877167883212
"EIF3J",0.192627591240875
"EIF3K",0.331847153284672
"EIF3L",0.393485255474452
"EIF3M",0.840329489051095
"PGCP",0.94278496350365
"CLIP2",-0.156426423357663
"STYK1",-5.91006642335766
"EIF3A",-0.735134452554744
"EIF3B",0.739628613138686
"BTN3A1",1.75291459854015
"EIF3D",0.939251824817518
"CLIP1",-0.318787591240875
"ALMS1P",-0.383536496350365
"EIF3G",0.634732408759124
"SETD5",0.399549489051095
"FGFBP3",0.560299416058394
"FGFBP2",2.98557328467153
"FGFBP1",-0.0085931386861314
"FADD",1.27195255474452
"ARMC10",0.148856204379562
"MKKS",0.136199416058394
"TMEM104",0.729124233576641
"NOL11",1.06255912408759
"NOL10",0.758055620437958
"ELSPBP1",0.904907299270073
"NOL12",0.243300875912409
"CDKN2B",0.288798248175183
"CDKN2C",3.25039620437956
"CDKN2A",1.77182569343066
"SLIT1",-2.28330364963504
"CDKN2D",-2.50573065693431
"BARD1",2.47221591240876
"WDR7",-2.13797416058394
"ZNF404",0.27201094890511
"ZBBX",-1.1230804379562
"CLRN1OS",0.55244496350365
"NME6",1.09407766423358
"FABP9",0.0175664233576642
"NME7",1.13418773722628
"EDEM2",1.80403357664234
"EDEM3",-0.13700087591241
"PCDHGB3",-0.980411532846715
"EDEM1",0.0376296350364971
"TCF4",0.2285500729927
"ZNF560",1.20828700729927
"INPP5E",0.0811667153284663
"SMG6",-0.200141751824818
"NME2",1.31874642335766
"BRP44L",0.150067591240877
"TRMT11",-0.0858810218978103
"SAP30L",-0.216677956204379
"CSTF2T",-0.789210802919708
"UBTD2",1.41054072992701
"LARP4B",-1.04703328467153
"UBTD1",0.501190072992701
"RPL13AP17",0.0228411678832117
"NEIL1",-0.75286496350365
"TAS1R1",2.03456744525547
"LOC254312",0.00909197080291971
"TAS1R2",0.112638686131387
"INPP5J",-2.93460160583942
"ZNF542",0.328262189781023
"SMG1",-0.896381167883211
"CCL2",0.591647299270074
"CCL3",-1.38285649635036
"NFATC2",0.203593430656934
"CCL1",-0.109857810218978
"NFATC4",0.797863795620438
"CCL7",0.888688467153285
"CCL4",-1.1657801459854
"DHRS7C",-1.28103153284672
"TAS2R20",0.926957956204379
"CCL8",-0.263928175182482
"CSDAP1",1.91315445255474
"FAM73A",-2.27242335766423
"FAM73B",-0.77080510948905
"TMEM14A",-0.411307153284671
"ZNF75D",0.1057299270073
"MYCBPAP",0.643960875912409
"RNASE11",0.0153678832116788
"USF1",0.662911678832115
"AP2B1",-0.734465547445254
"HSBP1",0.806968759124087
"GTF2E1",0.497341313868612
"GFER",0.54143197080292
"ZCWPW2",-0.203073284671533
"NUBP1",1.3992297810219
"HS3ST3A1",2.63153416058394
"ZCWPW1",0.200536934306569
"SCML1",0.479714160583941
"CYP26B1",-4.08807065693431
"SCOC",-0.851358832116787
"PABPC1L2B",-5.40960817518248
"SAMD5",-0.442306423357664
"PPP1R14D",0.201159854014599
"PABPC1L2A",-4.6465902189781
"PPP1R14B",2.14783416058394
"OR2AG2",-0.588646569343066
"OR2AG1",0.024156204379562
"PLEK2",3.56267445255474
"UBP1",-0.19575591240876
"ZNF747",-0.355765693430657
"CD46",0.31400189781022
"SSC5D",-0.248850364963504
"TCTE3",0.480206277372263
"TCTE1",-2.29650934306569
"CD40",1.51395532846715
"ZNF37B",-1.53614175182482
"SPEG",-0.135770802919708
"LOC728875",1.04218116788321
"KIAA1826",0.233607737226277
"ZBTB43",-0.770254452554745
"PRIC285",1.36173678832117
"ZNF37A",-1.16586394160584
"SDSL",1.50589109489051
"RALY",0.955420291970803
"PRR12",-1.06996189781022
"ASFMR1",-0.453879416058394
"PCDHGB6",-2.24925737226277
"ZNF454",-0.485299854014599
"PCDH12",2.04668116788321
"PCDH10",-1.05783839416058
"PCDH17",-0.313616934306568
"ALKBH8",0.23547299270073
"PCDH15",-1.50002
"ALKBH6",-0.608730218978102
"ALKBH7",0.660559416058394
"ALKBH4",0.211210948905109
"ALKBH5",-0.420328175182481
"ALKBH2",1.38711240875912
"ALKBH3",0.382955766423358
"RALA",0.6555099270073
"ALKBH1",0.746282335766423
"OR10G7",-0.20986
"ISX",0.0278700729927007
"C8orf58",1.09358569343066
"C8orf59",1.22352408759124
"C8orf55",-0.168488321167883
"C8orf56",1.37179124087591
"C8orf51",0.223924671532846
"OR10G9",0.00479489051094891
"OR10G8",0.00349124087591241
"KRT18",0.568194598540146
"MPZL3",0.413246861313869
"DBF4B",-0.0987408759124087
"ARHGDIG",-5.00191737226277
"DNAJB9",0.578873284671534
"DNAJB8",0.121455474452555
"ZNF714",-0.186829197080293
"DNAJB3",0.00463284671532847
"DNAJB2",-1.55867795620438
"DNAJB1",0.923645109489049
"EPB49",-3.97553635036496
"DNAJB7",-1.83998759124088
"DNAJB6",0.00947211678832183
"DNAJB5",0.287316496350366
"DNAJB4",-0.267108613138687
"AMDHD1",1.4236094890511
"AMDHD2",-0.142972408759124
"TRMT5",0.580581313868613
"GCET2",0.312779562043796
"TMEM164",0.922560145985402
"DIDO1",0.0511597080291963
"KISS1",0.41290802919708
"HMSD",-0.248520583941606
"RAB21",-0.193230364963505
"FRK",-0.718566569343066
"TRIM78P",1.09694525547445
"TMED7-TICAM2",1.82625824817518
"PHIP",-0.344418248175183
"SCGBL",-0.794417664233577
"SNORA58",-0.0832281751824817
"RAB23",0.970699562043796
"ZNF808",-0.175942773722627
"SNORA51",0.0643605839416058
"SNORA50",0.0358255474452555
"FRY",-1.76575547445255
"HELZ",-0.245115182481753
"SNORA55",0.102757664233577
